employee_id,event_id,date,status,format
E049,EV024,2025-12-15,completed,course
E049,EV025,2026-01-15,skipped,mentoring
E049,EV026,2026-02-15,skipped,mentoring
E049,EV027,2026-03-15,completed,mentoring
E049,EV028,2026-04-15,skipped,workshop
E049,EV029,2026-05-15,skipped,workshop
E049,EV030,2026-06-15,completed,workshop
E049,EV031,2026-07-15,skipped,course
E049,EV032,2026-08-15,skipped,course
E050,EV010,2024-09-15,completed,workshop
E050,EV011,2024-10-15,skipped,workshop
E050,EV012,2024-11-15,skipped,workshop
E050,EV013,2024-12-15,completed,course
E050,EV014,2025-01-15,skipped,course
E050,EV015,2025-02-15,skipped,course
E050,EV016,2025-03-15,completed,mentoring
E050,EV017,2025-04-15,skipped,mentoring
E050,EV018,2025-05-15,skipped,mentoring
E050,EV019,2025-06-15,completed,workshop
E050,EV020,2025-07-15,skipped,workshop
E050,EV021,2025-08-15,skipped,workshop
E050,EV022,2025-09-15,completed,course
E050,EV023,2025-10-15,skipped,course
E050,EV024,2025-11-15,skipped,course
E050,EV025,2025-12-15,completed,mentoring
E050,EV026,2026-01-15,skipped,mentoring
E050,EV027,2026-02-15,skipped,mentoring
E050,EV028,2026-03-15,completed,workshop
E050,EV029,2026-04-15,skipped,workshop
E050,EV030,2026-05-15,skipped,workshop
E050,EV031,2026-06-15,completed,course
E050,EV032,2026-07-15,skipped,course
E050,EV033,2026-08-15,skipped,course
E051,EV011,2024-09-15,completed,workshop
E051,EV012,2024-10-15,skipped,workshop
E051,EV013,2024-11-15,skipped,course
E051,EV014,2024-12-15,completed,course
E051,EV015,2025-01-15,skipped,course
E051,EV016,2025-02-15,skipped,mentoring
E051,EV017,2025-03-15,completed,mentoring
E051,EV018,2025-04-15,skipped,mentoring
E051,EV019,2025-05-15,skipped,workshop
E051,EV020,2025-06-15,completed,workshop
E051,EV021,2025-07-15,skipped,workshop
E051,EV022,2025-08-15,skipped,course
E051,EV023,2025-09-15,completed,course
E051,EV024,2025-10-15,skipped,course
E051,EV025,2025-11-15,skipped,mentoring
E051,EV026,2025-12-15,completed,mentoring
E051,EV027,2026-01-15,skipped,mentoring
E051,EV028,2026-02-15,skipped,workshop
E051,EV029,2026-03-15,completed,workshop
E051,EV030,2026-04-15,skipped,workshop
E051,EV031,2026-05-15,skipped,course
E051,EV032,2026-06-15,completed,course
E051,EV033,2026-07-15,skipped,course
E051,EV034,2026-08-15,skipped,mentoring
E052,EV012,2024-09-15,completed,workshop
E052,EV013,2024-10-15,skipped,course
E052,EV014,2024-11-15,skipped,course
E052,EV015,2024-12-15,completed,course
E052,EV016,2025-01-15,skipped,mentoring
E052,EV017,2025-02-15,skipped,mentoring
E052,EV018,2025-03-15,completed,mentoring
E052,EV019,2025-04-15,skipped,workshop
E052,EV020,2025-05-15,skipped,workshop
E052,EV021,2025-06-15,completed,workshop
E052,EV022,2025-07-15,skipped,course
E052,EV023,2025-08-15,skipped,course
E052,EV024,2025-09-15,completed,course
E052,EV025,2025-10-15,skipped,mentoring
E052,EV026,2025-11-15,skipped,mentoring
E052,EV027,2025-12-15,completed,mentoring
E052,EV028,2026-01-15,skipped,workshop
E052,EV029,2026-02-15,skipped,workshop
E052,EV030,2026-03-15,completed,workshop
E052,EV031,2026-04-15,skipped,course
E052,EV032,2026-05-15,skipped,course
E052,EV033,2026-06-15,completed,course
E052,EV034,2026-07-15,skipped,mentoring
E052,EV035,2026-08-15,skipped,mentoring
E053,EV013,2024-09-15,completed,course
E053,EV014,2024-10-15,skipped,course
E053,EV015,2024-11-15,skipped,course
E053,EV016,2024-12-15,completed,mentoring
E053,EV017,2025-01-15,skipped,mentoring
E053,EV018,2025-02-15,skipped,mentoring
E053,EV019,2025-03-15,completed,workshop
E053,EV020,2025-04-15,skipped,workshop
E053,EV021,2025-05-15,skipped,workshop
E053,EV022,2025-06-15,completed,course
E053,EV023,2025-07-15,skipped,course
E053,EV024,2025-08-15,skipped,course
E053,EV025,2025-09-15,completed,mentoring
E053,EV026,2025-10-15,skipped,mentoring
E053,EV027,2025-11-15,skipped,mentoring
E053,EV028,2025-12-15,completed,workshop
E053,EV029,2026-01-15,skipped,workshop
E053,EV030,2026-02-15,skipped,workshop
E053,EV031,2026-03-15,completed,course
E053,EV032,2026-04-15,skipped,course
E053,EV033,2026-05-15,skipped,course
E053,EV034,2026-06-15,completed,mentoring
E053,EV035,2026-07-15,skipped,mentoring
E053,EV036,2026-08-15,skipped,mentoring
E054,EV014,2024-09-15,completed,course
E054,EV015,2024-10-15,skipped,course
E054,EV016,2024-11-15,skipped,mentoring
E054,EV017,2024-12-15,completed,mentoring
E054,EV018,2025-01-15,skipped,mentoring
E054,EV019,2025-02-15,skipped,workshop
E054,EV020,2025-03-15,completed,workshop
E054,EV021,2025-04-15,skipped,workshop
E054,EV022,2025-05-15,skipped,course
E054,EV023,2025-06-15,completed,course
E054,EV024,2025-07-15,skipped,course
E054,EV025,2025-08-15,skipped,mentoring
E054,EV026,2025-09-15,completed,mentoring
E054,EV027,2025-10-15,skipped,mentoring
E054,EV028,2025-11-15,skipped,workshop
E054,EV029,2025-12-15,completed,workshop
E054,EV030,2026-01-15,skipped,workshop
E054,EV031,2026-02-15,skipped,course
E054,EV032,2026-03-15,completed,course
E054,EV033,2026-04-15,skipped,course
E054,EV034,2026-05-15,skipped,mentoring
E054,EV035,2026-06-15,completed,mentoring
E054,EV036,2026-07-15,skipped,mentoring
E054,EV037,2026-08-15,skipped,workshop
E055,EV015,2024-09-15,completed,course
E055,EV016,2024-10-15,skipped,mentoring
E055,EV017,2024-11-15,skipped,mentoring
E055,EV018,2024-12-15,completed,mentoring
E055,EV019,2025-01-15,skipped,workshop
E055,EV020,2025-02-15,skipped,workshop
E055,EV021,2025-03-15,completed,workshop
E055,EV022,2025-04-15,skipped,course
E055,EV023,2025-05-15,skipped,course
E055,EV024,2025-06-15,completed,course
E055,EV025,2025-07-15,skipped,mentoring
E055,EV026,2025-08-15,skipped,mentoring
E055,EV027,2025-09-15,completed,mentoring
E055,EV028,2025-10-15,skipped,workshop
E055,EV029,2025-11-15,skipped,workshop
E055,EV030,2025-12-15,completed,workshop
E055,EV031,2026-01-15,skipped,course
E055,EV032,2026-02-15,skipped,course
E055,EV033,2026-03-15,completed,course
E055,EV034,2026-04-15,skipped,mentoring
E055,EV035,2026-05-15,skipped,mentoring
E055,EV036,2026-06-15,completed,mentoring
E055,EV037,2026-07-15,skipped,workshop
E055,EV038,2026-08-15,skipped,workshop
E056,EV016,2024-09-15,completed,mentoring
E056,EV017,2024-10-15,skipped,mentoring
E056,EV018,2024-11-15,skipped,mentoring
E056,EV019,2024-12-15,completed,workshop
E056,EV020,2025-01-15,skipped,workshop
E056,EV021,2025-02-15,skipped,workshop
E056,EV022,2025-03-15,completed,course
E056,EV023,2025-04-15,skipped,course
E056,EV024,2025-05-15,skipped,course
E056,EV025,2025-06-15,completed,mentoring
E056,EV026,2025-07-15,skipped,mentoring
E056,EV027,2025-08-15,skipped,mentoring
E056,EV028,2025-09-15,completed,workshop
E056,EV029,2025-10-15,skipped,workshop
E056,EV030,2025-11-15,skipped,workshop
E056,EV031,2025-12-15,completed,course
E056,EV032,2026-01-15,skipped,course
E056,EV033,2026-02-15,skipped,course
E056,EV034,2026-03-15,completed,mentoring
E056,EV035,2026-04-15,skipped,mentoring
E056,EV036,2026-05-15,skipped,mentoring
E056,EV037,2026-06-15,completed,workshop
E056,EV038,2026-07-15,skipped,workshop
E056,EV039,2026-08-15,skipped,workshop
E057,EV017,2024-09-15,completed,mentoring
E057,EV018,2024-10-15,skipped,mentoring
E057,EV019,2024-11-15,skipped,workshop
E057,EV020,2024-12-15,completed,workshop
E057,EV021,2025-01-15,skipped,workshop
E057,EV022,2025-02-15,skipped,course
E057,EV023,2025-03-15,completed,course
E057,EV024,2025-04-15,skipped,course
E057,EV025,2025-05-15,skipped,mentoring
E057,EV026,2025-06-15,completed,mentoring
E057,EV027,2025-07-15,skipped,mentoring
E057,EV028,2025-08-15,skipped,workshop
E057,EV029,2025-09-15,completed,workshop
E057,EV030,2025-10-15,skipped,workshop
E057,EV031,2025-11-15,skipped,course
E057,EV032,2025-12-15,completed,course
E057,EV033,2026-01-15,skipped,course
E057,EV034,2026-02-15,skipped,mentoring
E057,EV035,2026-03-15,completed,mentoring
E057,EV036,2026-04-15,skipped,mentoring
E057,EV037,2026-05-15,skipped,workshop
E057,EV038,2026-06-15,completed,workshop
E057,EV039,2026-07-15,skipped,workshop
E057,EV040,2026-08-15,skipped,course
E058,EV018,2024-09-15,completed,mentoring
E058,EV019,2024-10-15,skipped,workshop
E058,EV020,2024-11-15,skipped,workshop
E058,EV021,2024-12-15,completed,workshop
E058,EV022,2025-01-15,skipped,course
E058,EV023,2025-02-15,skipped,course
E058,EV024,2025-03-15,completed,course
E058,EV025,2025-04-15,skipped,mentoring
E058,EV026,2025-05-15,skipped,mentoring
E058,EV027,2025-06-15,completed,mentoring
E058,EV028,2025-07-15,skipped,workshop
E058,EV029,2025-08-15,skipped,workshop
E058,EV030,2025-09-15,completed,workshop
E058,EV031,2025-10-15,skipped,course
E058,EV032,2025-11-15,skipped,course
E058,EV033,2025-12-15,completed,course
E058,EV034,2026-01-15,skipped,mentoring
E058,EV035,2026-02-15,skipped,mentoring
E058,EV036,2026-03-15,completed,mentoring
E058,EV037,2026-04-15,skipped,workshop
E058,EV038,2026-05-15,skipped,workshop
E058,EV039,2026-06-15,completed,workshop
E058,EV040,2026-07-15,skipped,course
E058,EV001,2026-08-15,skipped,workshop
E059,EV019,2024-09-15,completed,workshop
E059,EV020,2024-10-15,skipped,workshop
E059,EV021,2024-11-15,skipped,workshop
E059,EV022,2024-12-15,completed,course
E059,EV023,2025-01-15,skipped,course
E059,EV024,2025-02-15,skipped,course
E059,EV025,2025-03-15,completed,mentoring
E059,EV026,2025-04-15,skipped,mentoring
E059,EV027,2025-05-15,skipped,mentoring
E059,EV028,2025-06-15,completed,workshop
E059,EV029,2025-07-15,skipped,workshop
E059,EV030,2025-08-15,skipped,workshop
E059,EV031,2025-09-15,completed,course
E059,EV032,2025-10-15,skipped,course
E059,EV033,2025-11-15,skipped,course
E059,EV034,2025-12-15,completed,mentoring
E059,EV035,2026-01-15,skipped,mentoring
E059,EV036,2026-02-15,skipped,mentoring
E059,EV037,2026-03-15,completed,workshop
E059,EV038,2026-04-15,skipped,workshop
E059,EV039,2026-05-15,skipped,workshop
E059,EV040,2026-06-15,completed,course
E059,EV001,2026-07-15,skipped,workshop
E059,EV002,2026-08-15,skipped,workshop
E060,EV020,2024-09-15,completed,workshop
E060,EV021,2024-10-15,skipped,workshop
E060,EV022,2024-11-15,skipped,course
E060,EV023,2024-12-15,completed,course
E060,EV024,2025-01-15,skipped,course
E060,EV025,2025-02-15,skipped,mentoring
E060,EV026,2025-03-15,completed,mentoring
E060,EV027,2025-04-15,skipped,mentoring
E060,EV028,2025-05-15,skipped,workshop
E060,EV029,2025-06-15,completed,workshop
E060,EV030,2025-07-15,skipped,workshop
E060,EV031,2025-08-15,skipped,course
E060,EV032,2025-09-15,completed,course
E060,EV033,2025-10-15,skipped,course
E060,EV034,2025-11-15,skipped,mentoring
E060,EV035,2025-12-15,completed,mentoring
E060,EV036,2026-01-15,skipped,mentoring
E060,EV037,2026-02-15,skipped,workshop
E060,EV038,2026-03-15,completed,workshop
E060,EV039,2026-04-15,skipped,workshop
E060,EV040,2026-05-15,skipped,course
E060,EV001,2026-06-15,completed,workshop
E060,EV002,2026-07-15,skipped,workshop
E060,EV003,2026-08-15,skipped,workshop
E061,EV021,2024-09-15,completed,workshop
E061,EV022,2024-10-15,skipped,course
E061,EV023,2024-11-15,skipped,course
E061,EV024,2024-12-15,completed,course
E061,EV025,2025-01-15,skipped,mentoring
E061,EV026,2025-02-15,skipped,mentoring
E061,EV027,2025-03-15,completed,mentoring
E061,EV028,2025-04-15,skipped,workshop
E061,EV029,2025-05-15,skipped,workshop
E061,EV030,2025-06-15,completed,workshop
E061,EV031,2025-07-15,skipped,course
E061,EV032,2025-08-15,skipped,course
E061,EV033,2025-09-15,completed,course
E061,EV034,2025-10-15,skipped,mentoring
E061,EV035,2025-11-15,skipped,mentoring
E061,EV036,2025-12-15,completed,mentoring
E061,EV037,2026-01-15,skipped,workshop
E061,EV038,2026-02-15,skipped,workshop
E061,EV039,2026-03-15,completed,workshop
E061,EV040,2026-04-15,skipped,course
E061,EV001,2026-05-15,skipped,workshop
E061,EV002,2026-06-15,completed,workshop
E061,EV003,2026-07-15,skipped,workshop
E061,EV004,2026-08-15,skipped,course
E062,EV022,2024-09-15,completed,course
E062,EV023,2024-10-15,skipped,course
E062,EV024,2024-11-15,skipped,course
E062,EV025,2024-12-15,completed,mentoring
E062,EV026,2025-01-15,skipped,mentoring
E062,EV027,2025-02-15,skipped,mentoring
E062,EV028,2025-03-15,completed,workshop
E062,EV029,2025-04-15,skipped,workshop
E062,EV030,2025-05-15,skipped,workshop
E062,EV031,2025-06-15,completed,course
E062,EV032,2025-07-15,skipped,course
E062,EV033,2025-08-15,skipped,course
E062,EV034,2025-09-15,completed,mentoring
E062,EV035,2025-10-15,skipped,mentoring
E062,EV036,2025-11-15,skipped,mentoring
E062,EV037,2025-12-15,completed,workshop
E062,EV038,2026-01-15,skipped,workshop
E062,EV039,2026-02-15,skipped,workshop
E062,EV040,2026-03-15,completed,course
E062,EV001,2026-04-15,skipped,workshop
E062,EV002,2026-05-15,skipped,workshop
E062,EV003,2026-06-15,completed,workshop
E062,EV004,2026-07-15,skipped,course
E062,EV005,2026-08-15,skipped,course
E063,EV023,2024-09-15,completed,course
E063,EV024,2024-10-15,skipped,course
E063,EV025,2024-11-15,skipped,mentoring
E063,EV026,2024-12-15,completed,mentoring
E063,EV027,2025-01-15,skipped,mentoring
E063,EV028,2025-02-15,skipped,workshop
E063,EV029,2025-03-15,completed,workshop
E063,EV030,2025-04-15,skipped,workshop
E063,EV031,2025-05-15,skipped,course
E063,EV032,2025-06-15,completed,course
E063,EV033,2025-07-15,skipped,course
E063,EV034,2025-08-15,skipped,mentoring
E063,EV035,2025-09-15,completed,mentoring
E063,EV036,2025-10-15,skipped,mentoring
E063,EV037,2025-11-15,skipped,workshop
E063,EV038,2025-12-15,completed,workshop
E063,EV039,2026-01-15,skipped,workshop
E063,EV040,2026-02-15,skipped,course
E063,EV001,2026-03-15,completed,workshop
E063,EV002,2026-04-15,skipped,workshop
E063,EV003,2026-05-15,skipped,workshop
E063,EV004,2026-06-15,completed,course
E063,EV005,2026-07-15,skipped,course
E063,EV006,2026-08-15,skipped,course
E064,EV024,2024-09-15,completed,course
E064,EV025,2024-10-15,skipped,mentoring
E064,EV026,2024-11-15,skipped,mentoring
E064,EV027,2024-12-15,completed,mentoring
E064,EV028,2025-01-15,skipped,workshop
E064,EV029,2025-02-15,skipped,workshop
E064,EV030,2025-03-15,completed,workshop
E064,EV031,2025-04-15,skipped,course
E064,EV032,2025-05-15,skipped,course
E064,EV033,2025-06-15,completed,course
E064,EV034,2025-07-15,skipped,mentoring
E064,EV035,2025-08-15,skipped,mentoring
E064,EV036,2025-09-15,completed,mentoring
E064,EV037,2025-10-15,skipped,workshop
E064,EV038,2025-11-15,skipped,workshop
E064,EV039,2025-12-15,completed,workshop
E064,EV040,2026-01-15,skipped,course
E064,EV001,2026-02-15,skipped,workshop
E064,EV002,2026-03-15,completed,workshop
E064,EV003,2026-04-15,skipped,workshop
E064,EV004,2026-05-15,skipped,course
E064,EV005,2026-06-15,completed,course
E064,EV006,2026-07-15,skipped,course
E064,EV007,2026-08-15,skipped,mentoring
E065,EV025,2024-09-15,completed,mentoring
E065,EV026,2024-10-15,skipped,mentoring
E065,EV027,2024-11-15,skipped,mentoring
E065,EV028,2024-12-15,completed,workshop
E065,EV029,2025-01-15,skipped,workshop
E065,EV030,2025-02-15,skipped,workshop
E065,EV031,2025-03-15,completed,course
E065,EV032,2025-04-15,skipped,course
E065,EV033,2025-05-15,skipped,course
E065,EV034,2025-06-15,completed,mentoring
E065,EV035,2025-07-15,skipped,mentoring
E065,EV036,2025-08-15,skipped,mentoring
E065,EV037,2025-09-15,completed,workshop
E065,EV038,2025-10-15,skipped,workshop
E065,EV039,2025-11-15,skipped,workshop
E065,EV040,2025-12-15,completed,course
E065,EV001,2026-01-15,skipped,workshop
E065,EV002,2026-02-15,skipped,workshop
E065,EV003,2026-03-15,completed,workshop
E065,EV004,2026-04-15,skipped,course
E065,EV005,2026-05-15,skipped,course
E065,EV006,2026-06-15,completed,course
E065,EV007,2026-07-15,skipped,mentoring
E065,EV008,2026-08-15,skipped,mentoring
E066,EV026,2024-09-15,completed,mentoring
E066,EV027,2024-10-15,skipped,mentoring
E066,EV028,2024-11-15,skipped,workshop
E066,EV029,2024-12-15,completed,workshop
E066,EV030,2025-01-15,skipped,workshop
E066,EV031,2025-02-15,skipped,course
E066,EV032,2025-03-15,completed,course
E066,EV033,2025-04-15,skipped,course
E066,EV034,2025-05-15,skipped,mentoring
E066,EV035,2025-06-15,completed,mentoring
E066,EV036,2025-07-15,skipped,mentoring
E066,EV037,2025-08-15,skipped,workshop
E066,EV038,2025-09-15,completed,workshop
E066,EV039,2025-10-15,skipped,workshop
E066,EV040,2025-11-15,skipped,course
E066,EV001,2025-12-15,completed,workshop
E066,EV002,2026-01-15,skipped,workshop
E066,EV003,2026-02-15,skipped,workshop
E066,EV004,2026-03-15,completed,course
E066,EV005,2026-04-15,skipped,course
E066,EV006,2026-05-15,skipped,course
E066,EV007,2026-06-15,completed,mentoring
E066,EV008,2026-07-15,skipped,mentoring
E066,EV009,2026-08-15,skipped,mentoring
E067,EV027,2024-09-15,completed,mentoring
E067,EV028,2024-10-15,skipped,workshop
E067,EV029,2024-11-15,skipped,workshop
E067,EV030,2024-12-15,completed,workshop
E067,EV031,2025-01-15,skipped,course
E067,EV032,2025-02-15,skipped,course
E067,EV033,2025-03-15,completed,course
E067,EV034,2025-04-15,skipped,mentoring
E067,EV035,2025-05-15,skipped,mentoring
E067,EV036,2025-06-15,completed,mentoring
E067,EV037,2025-07-15,skipped,workshop
E067,EV038,2025-08-15,skipped,workshop
E067,EV039,2025-09-15,completed,workshop
E067,EV040,2025-10-15,skipped,course
E067,EV001,2025-11-15,skipped,workshop
E067,EV002,2025-12-15,completed,workshop
E067,EV003,2026-01-15,skipped,workshop
E067,EV004,2026-02-15,skipped,course
E067,EV005,2026-03-15,completed,course
E067,EV006,2026-04-15,skipped,course
E067,EV007,2026-05-15,skipped,mentoring
E067,EV008,2026-06-15,completed,mentoring
E067,EV009,2026-07-15,skipped,mentoring
E067,EV010,2026-08-15,skipped,workshop
E068,EV028,2024-09-15,completed,workshop
E068,EV029,2024-10-15,skipped,workshop
E068,EV030,2024-11-15,skipped,workshop
E068,EV031,2024-12-15,completed,course
E068,EV032,2025-01-15,skipped,course
E068,EV033,2025-02-15,skipped,course
E068,EV034,2025-03-15,completed,mentoring
E068,EV035,2025-04-15,skipped,mentoring
E068,EV036,2025-05-15,skipped,mentoring
E068,EV037,2025-06-15,completed,workshop
E068,EV038,2025-07-15,skipped,workshop
E068,EV039,2025-08-15,skipped,workshop
E068,EV040,2025-09-15,completed,course
E068,EV001,2025-10-15,skipped,workshop
E068,EV002,2025-11-15,skipped,workshop
E068,EV003,2025-12-15,completed,workshop
E068,EV004,2026-01-15,skipped,course
E068,EV005,2026-02-15,skipped,course
E068,EV006,2026-03-15,completed,course
E068,EV007,2026-04-15,skipped,mentoring
E068,EV008,2026-05-15,skipped,mentoring
E068,EV009,2026-06-15,completed,mentoring
E068,EV010,2026-07-15,skipped,workshop
E068,EV011,2026-08-15,skipped,workshop
E069,EV029,2024-09-15,completed,workshop
E069,EV030,2024-10-15,skipped,workshop
E069,EV031,2024-11-15,skipped,course
E069,EV032,2024-12-15,completed,course
E069,EV033,2025-01-15,skipped,course
E069,EV034,2025-02-15,skipped,mentoring
E069,EV035,2025-03-15,completed,mentoring
E069,EV036,2025-04-15,skipped,mentoring
E069,EV037,2025-05-15,skipped,workshop
E069,EV038,2025-06-15,completed,workshop
E069,EV039,2025-07-15,skipped,workshop
E069,EV040,2025-08-15,skipped,course
E069,EV001,2025-09-15,completed,workshop
E069,EV002,2025-10-15,skipped,workshop
E069,EV003,2025-11-15,skipped,workshop
E069,EV004,2025-12-15,completed,course
E069,EV005,2026-01-15,skipped,course
E069,EV006,2026-02-15,skipped,course
E069,EV007,2026-03-15,completed,mentoring
E069,EV008,2026-04-15,skipped,mentoring
E069,EV009,2026-05-15,skipped,mentoring
E069,EV010,2026-06-15,completed,workshop
E069,EV011,2026-07-15,skipped,workshop
E069,EV012,2026-08-15,skipped,workshop
E070,EV030,2024-09-15,completed,workshop
E070,EV031,2024-10-15,skipped,course
E070,EV032,2024-11-15,skipped,course
E070,EV033,2024-12-15,completed,course
E070,EV034,2025-01-15,skipped,mentoring
E070,EV035,2025-02-15,skipped,mentoring
E070,EV036,2025-03-15,completed,mentoring
E070,EV037,2025-04-15,skipped,workshop
E070,EV038,2025-05-15,skipped,workshop
E070,EV039,2025-06-15,completed,workshop
E070,EV040,2025-07-15,skipped,course
E070,EV001,2025-08-15,skipped,workshop
E070,EV002,2025-09-15,completed,workshop
E070,EV003,2025-10-15,skipped,workshop
E070,EV004,2025-11-15,skipped,course
E070,EV005,2025-12-15,completed,course
E070,EV006,2026-01-15,skipped,course
E070,EV007,2026-02-15,skipped,mentoring
E070,EV008,2026-03-15,completed,mentoring
E070,EV009,2026-04-15,skipped,mentoring
E070,EV010,2026-05-15,skipped,workshop
E070,EV011,2026-06-15,completed,workshop
E070,EV012,2026-07-15,skipped,workshop
E070,EV013,2026-08-15,skipped,course
E071,EV031,2024-09-15,completed,course
E071,EV032,2024-10-15,skipped,course
E071,EV033,2024-11-15,skipped,course
E071,EV034,2024-12-15,completed,mentoring
E071,EV035,2025-01-15,skipped,mentoring
E071,EV036,2025-02-15,skipped,mentoring
E071,EV037,2025-03-15,completed,workshop
E071,EV038,2025-04-15,skipped,workshop
E071,EV039,2025-05-15,skipped,workshop
E071,EV040,2025-06-15,completed,course
E071,EV001,2025-07-15,skipped,workshop
E071,EV002,2025-08-15,skipped,workshop
E071,EV003,2025-09-15,completed,workshop
E071,EV004,2025-10-15,skipped,course
E071,EV005,2025-11-15,skipped,course
E071,EV006,2025-12-15,completed,course
E071,EV007,2026-01-15,skipped,mentoring
E071,EV008,2026-02-15,skipped,mentoring
E071,EV009,2026-03-15,completed,mentoring
E071,EV010,2026-04-15,skipped,workshop
E071,EV011,2026-05-15,skipped,workshop
E071,EV012,2026-06-15,completed,workshop
E071,EV013,2026-07-15,skipped,course
E071,EV014,2026-08-15,skipped,course
E072,EV032,2024-09-15,completed,course
E072,EV033,2024-10-15,skipped,course
E072,EV034,2024-11-15,skipped,mentoring
E072,EV035,2024-12-15,completed,mentoring
E072,EV036,2025-01-15,skipped,mentoring
E072,EV037,2025-02-15,skipped,workshop
E072,EV038,2025-03-15,completed,workshop
E072,EV039,2025-04-15,skipped,workshop
E072,EV040,2025-05-15,skipped,course
E072,EV001,2025-06-15,completed,workshop
E072,EV002,2025-07-15,skipped,workshop
E072,EV003,2025-08-15,skipped,workshop
E072,EV004,2025-09-15,completed,course
E072,EV005,2025-10-15,skipped,course
E072,EV006,2025-11-15,skipped,course
E072,EV007,2025-12-15,completed,mentoring
E072,EV008,2026-01-15,skipped,mentoring
E072,EV009,2026-02-15,skipped,mentoring
E072,EV010,2026-03-15,completed,workshop
E072,EV011,2026-04-15,skipped,workshop
E072,EV012,2026-05-15,skipped,workshop
E072,EV013,2026-06-15,completed,course
E072,EV014,2026-07-15,skipped,course
E072,EV015,2026-08-15,skipped,course
E073,EV033,2024-09-15,completed,course
E073,EV034,2024-10-15,skipped,mentoring
E073,EV035,2024-11-15,skipped,mentoring
E073,EV036,2024-12-15,completed,mentoring
E073,EV037,2025-01-15,skipped,workshop
E073,EV038,2025-02-15,skipped,workshop
E073,EV039,2025-03-15,completed,workshop
E073,EV040,2025-04-15,skipped,course
E073,EV001,2025-05-15,skipped,workshop
E073,EV002,2025-06-15,completed,workshop
E073,EV003,2025-07-15,skipped,workshop
E073,EV004,2025-08-15,skipped,course
E073,EV005,2025-09-15,completed,course
E073,EV006,2025-10-15,skipped,course
E073,EV007,2025-11-15,skipped,mentoring
E073,EV008,2025-12-15,completed,mentoring
E073,EV009,2026-01-15,skipped,mentoring
E073,EV010,2026-02-15,skipped,workshop
E073,EV011,2026-03-15,completed,workshop
E073,EV012,2026-04-15,skipped,workshop
E073,EV013,2026-05-15,skipped,course
E073,EV014,2026-06-15,completed,course
E073,EV015,2026-07-15,skipped,course
E073,EV016,2026-08-15,skipped,mentoring
E074,EV034,2024-09-15,completed,mentoring
E074,EV035,2024-10-15,skipped,mentoring
E074,EV036,2024-11-15,skipped,mentoring
E074,EV037,2024-12-15,completed,workshop
E074,EV038,2025-01-15,skipped,workshop
E074,EV039,2025-02-15,skipped,workshop
E074,EV040,2025-03-15,completed,course
E074,EV001,2025-04-15,skipped,workshop
E074,EV002,2025-05-15,skipped,workshop
E074,EV003,2025-06-15,completed,workshop
E074,EV004,2025-07-15,skipped,course
E074,EV005,2025-08-15,skipped,course
E074,EV006,2025-09-15,completed,course
E074,EV007,2025-10-15,skipped,mentoring
E074,EV008,2025-11-15,skipped,mentoring
E074,EV009,2025-12-15,completed,mentoring
E074,EV010,2026-01-15,skipped,workshop
E074,EV011,2026-02-15,skipped,workshop
E074,EV012,2026-03-15,completed,workshop
E074,EV013,2026-04-15,skipped,course
E074,EV014,2026-05-15,skipped,course
E074,EV015,2026-06-15,completed,course
E074,EV016,2026-07-15,skipped,mentoring
E074,EV017,2026-08-15,skipped,mentoring
E075,EV035,2024-09-15,completed,mentoring
E075,EV036,2024-10-15,skipped,mentoring
E075,EV037,2024-11-15,skipped,workshop
E075,EV038,2024-12-15,completed,workshop
E075,EV039,2025-01-15,skipped,workshop
E075,EV040,2025-02-15,skipped,course
E075,EV001,2025-03-15,completed,workshop
E075,EV002,2025-04-15,skipped,workshop
E075,EV003,2025-05-15,skipped,workshop
E075,EV004,2025-06-15,completed,course
E075,EV005,2025-07-15,skipped,course
E075,EV006,2025-08-15,skipped,course
E075,EV007,2025-09-15,completed,mentoring
E075,EV008,2025-10-15,skipped,mentoring
E075,EV009,2025-11-15,skipped,mentoring
E075,EV010,2025-12-15,completed,workshop
E075,EV011,2026-01-15,skipped,workshop
E075,EV012,2026-02-15,skipped,workshop
E075,EV013,2026-03-15,completed,course
E075,EV014,2026-04-15,skipped,course
E075,EV015,2026-05-15,skipped,course
E075,EV016,2026-06-15,completed,mentoring
E075,EV017,2026-07-15,skipped,mentoring
E075,EV018,2026-08-15,skipped,mentoring
E076,EV036,2024-09-15,completed,mentoring
E076,EV037,2024-10-15,skipped,workshop
E076,EV038,2024-11-15,skipped,workshop
E076,EV039,2024-12-15,completed,workshop
E076,EV040,2025-01-15,skipped,course
E076,EV001,2025-02-15,skipped,workshop
E076,EV002,2025-03-15,completed,workshop
E076,EV003,2025-04-15,skipped,workshop
E076,EV004,2025-05-15,skipped,course
E076,EV005,2025-06-15,completed,course
E076,EV006,2025-07-15,skipped,course
E076,EV007,2025-08-15,skipped,mentoring
E076,EV008,2025-09-15,completed,mentoring
E076,EV009,2025-10-15,skipped,mentoring
E076,EV010,2025-11-15,skipped,workshop
E076,EV011,2025-12-15,completed,workshop
E076,EV012,2026-01-15,skipped,workshop
E076,EV013,2026-02-15,skipped,course
E076,EV014,2026-03-15,completed,course
E076,EV015,2026-04-15,skipped,course
E076,EV016,2026-05-15,skipped,mentoring
E076,EV017,2026-06-15,completed,mentoring
E076,EV018,2026-07-15,skipped,mentoring
